,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
336,jaehwan,309,210,3.325994434,-7.761102788,-6.082469318,3.231532611,-33.7937133,-5.555247277,0,2,10.406410931022844,71.3606506700067,138.227871485263,125.76714675139178,1.2454783105571146,2.4125314754414235,2.1950508016506767,2
337,jaehwan,215,541,0.028580746,-4.049193265,-10.74128647,46.6522889,54.66517997,9.005571977,2,1,11.479199361757262,89.85734564219933,110.6551068781954,159.34435508897718,1.5683065385589567,1.9312959491707336,2.781083640769634,7
338,jaehwan,315,207,2.609529734,-7.707382888,-5.006424724,-21.16554729,-27.6895425,-11.5030887,0,2,9.5539355729429,74.14899999110328,143.77701791420287,121.60209219372013,1.2941441869059984,2.5093823513017104,2.1223568860941104,2
339,jaehwan,109,198,3.308337197,-8.17874134,-3.18413857,1.004714317,-55.60708354,-36.13104501,0,0,9.379533215925004,69.34630376903347,150.68924999082083,109.84503130106816,1.2103213248577875,2.6300235597006583,1.91715746315987,0
340,jaehwan,312,387,0.516399224,-5.935075109,-9.961824195,32.83446104,28.13190995,0.324551486,1,2,11.60731347039902,87.45011925520105,120.75192981124474,149.11918962112742,1.5262925122649498,2.1075187533433155,2.602620836794429,5
341,jaehwan,213,385,1.963993257,-5.896169916,-7.119906824,28.9600977,-25.27442859,-22.92788978,1,1,9.4506699431483,78.0056495342275,128.60069633829605,138.88365975676768,1.361455419529051,2.2445055714606816,2.423977139975143,4
342,jaehwan,119,400,3.103782885,-6.638671706,-7.191283961,31.16648103,-15.16133802,-17.16722798,1,0,10.267423981944043,72.40454869943133,130.28395463474448,134.45895010115262,1.263697768225655,2.273883970895217,2.346751388039876,3
343,jaehwan,304,549,0.138564385,-3.97572091,-8.947730154,41.75972877,90.45778227,44.76800705,2,2,9.79221281181136,89.18921089868387,113.95433574513956,156.03020782303255,1.556645387437644,1.9888783556757517,2.723240859082932,8
344,jaehwan,224,207,3.06038798,-8.61897517,-5.782446214,-3.304745622,-24.26494883,-22.60516846,0,1,10.820785174237956,73.57112110190421,142.799089565186,122.3020937658664,1.284058297611707,2.492314281762773,2.1345742182972,1
345,jaehwan,92,539,3.152415106,-5.400270898,-7.711873185,29.79502344,-17.43338508,-0.289634865,2,0,9.928425594919103,71.48734544590836,122.95090240631028,140.96367644213862,1.2476895515416748,2.1458980652883337,2.460280279631285,6
346,jaehwan,194,380,2.308608659,-6.076782504,-6.107758657,20.69356073,-36.46251068,-17.55440408,1,1,8.919735161622722,74.99992470843222,132.94326821150955,133.2156848613551,1.3089956249099903,2.320297748652755,2.325052316129812,4
347,jaehwan,302,375,1.273565499,-6.318596872,-8.554932029,26.17846731,32.41681546,14.21845175,1,2,10.71137234587153,83.17146710513855,126.14963614821804,143.00399732364374,1.4516159446988244,2.201726500979262,2.4958905968107423,5
348,jaehwan,101,201,3.5467099,-8.174401849,-4.190900368,2.963584503,-40.71887966,-37.62581142,0,0,9.847011861381867,68.88866702076669,146.11315778924973,115.18872529562188,1.2023340568224117,2.5501556839084065,2.0104225175838804,0
349,jaehwan,100,402,4.854393211,-5.355080341,-8.486247784,42.42572686,-17.59830512,10.32648873,1,0,11.147126103037165,64.18391503285099,118.7115355339184,139.57846721197114,1.1202206441435345,2.0719071551651207,2.4361038177358467,3
350,jaehwan,229,222,3.785681445,-7.737759906,-4.294300537,6.169343181,-23.52104561,-3.445315184,0,1,9.625244384845349,66.83953695950095,143.5044152362725,116.49692400005172,1.1665699904517313,2.5046245370220714,2.033254892246505,1
351,jaehwan,101,543,3.473687188,-4.74156675,-8.04376939,17.10191771,-13.09100865,-8.186595584,2,0,9.96248884186486,69.5936058242051,118.42070053973448,143.84322156326232,1.214637559967481,2.066831126936593,2.510537822954632,6
