,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
46,hyeonyoung,108,403,2.993350918,-6.709750153,-6.198289407,7.298122869,-20.01608964,-1.89662251,1,0,9.61247566482763,71.85621568465164,134.2687786717735,130.1519692950924,1.2541275517203627,2.3434322704539863,2.271580392153926,3
47,hyeonyoung,312,381,0.845153186,-6.262483355,-9.927108271,11.3550785,-1.110884912,8.097701525,1,2,11.767772104507063,85.88151134815524,122.15235201923018,147.5205754341708,1.498915139614183,2.13196073179071,2.574719755762944,5
48,hyeonyoung,317,222,2.168697791,-8.159588895,-5.449951167,2.904312548,-30.03283014,-13.31761213,0,2,10.04908497161708,77.53691963382097,144.2891806840668,122.84260313320188,1.353274539464412,2.5183212779419697,2.144007886395076,2
49,hyeonyoung,219,362,2.151788888,-6.0573302,-5.915024839,9.004411699,-28.36190974,-33.55601588,1,1,8.735500181234002,75.73973563478283,133.90107780023092,132.61938042529667,1.3219077614170378,2.3370146795831155,2.3146448403763444,4
50,hyeonyoung,297,224,3.662380206,-7.991694919,-5.979369009,-6.026065876,-46.30910604,-17.05175851,0,2,10.63170119018874,69.8501057235316,138.73658702078512,124.22259021760192,1.2191143277417624,2.421410236492331,2.168093204652853,2
51,hyeonyoung,213,198,3.737199446,-8.144176222,-5.962011339,-17.51630529,-34.01622378,-3.364380644,0,1,10.762892048168908,69.68201466668191,139.17328614186982,123.63783099814694,1.2161805853565784,2.4290320739958244,2.1578872309419714,1
52,hyeonyoung,306,378,0.695964422,-5.983707915,-7.911788439,29.55231609,15.98818536,6.077498055,1,2,9.944120031064465,85.98672888407174,126.99413545536018,142.71430878134404,1.5007515320467617,2.2164657944197037,2.4908345779423096,5
53,hyeonyoung,114,357,2.196829661,-7.128436752,-5.572205089,-3.547809003,-17.88690964,-16.97033924,1,0,9.310754031795232,76.35264210382252,139.9615812771188,126.7603834635336,1.332604997308553,2.442790419583373,2.2123860525292347,3
54,hyeonyoung,294,552,0.566976771,-5.399224019,-9.585935119,18.92658909,0.773043585,21.77102478,2,2,11.016498299000352,87.04990339772844,119.34738243729998,150.47532712535505,1.5193074278333605,2.08300477716774,2.62628990135298,8
55,hyeonyoung,112,193,2.608931914,-9.353698142,-4.751592762,-21.68059308,4.542892433,-19.85174675,0,0,10.810912470251193,76.03530688301363,149.90657228117078,116.0731442850618,1.3270664528728946,2.616363256685297,2.025858540916768,0
56,hyeonyoung,206,530,0.989703038,-5.41912582,-9.00982976,21.49884345,22.68214811,-4.116318944,2,1,10.560467274727891,84.6224780258858,120.87401769964204,148.5576897748103,1.4769408627482583,2.109649588972656,2.5928208157267534,7
