,name,x,y,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,row,col,accsum,x_degree,y_degree,z_degree,x_rad,y_rad,z_rad,idx
49,eunnho,198,552,1.051353731,-5.551405462,-7.522132119,-5.102983312,1.405962851,-3.499447848,2,1,9.407758441143272,83.58356967738324,126.16325394290963,143.0887628741654,1.4588084914404322,2.201964176333491,2.4973700347596117,7
50,eunnho,311,556,0.156071984,-4.598213926,-8.739733885,32.15391807,22.71893722,17.78865737,2,2,9.876784808532948,89.09458003327316,117.7463260415695,152.2363161254123,1.5549937672622156,2.0550610715521294,2.657024957495381,8
51,eunnho,79,529,1.603965475,-6.942287573,-5.687276406,-9.793576878,-11.13225383,-17.98298821,2,0,9.116642743327528,79.86674136319537,139.59626575374278,128.59669500535475,1.3939375996265035,2.4364144608918155,2.2444357350263875,6
52,eunnho,313,396,0.891690554,-6.582408552,-7.846247753,-6.048551286,3.548513579,9.770565117,1,2,10.280409436933583,85.0240907771428,129.81319492689477,139.74918459903816,1.4839503275756862,2.265667664007513,2.439083398230568,5
53,eunnho,100,364,2.724451852,-7.28720225,-4.956445765,-6.053893348,-24.58727399,-2.703748739,1,0,9.224549265284333,72.82159596685025,142.18356978110353,122.50072952098787,1.2709766161785605,2.48157143491937,2.1380410662362546,3
54,eunnho,301,217,3.097199707,-8.368185469,-5.709572409,-11.03262015,-36.32527169,-17.72125536,0,2,10.593318231896829,72.9999253610848,142.18078387100127,122.61413847684734,1.2740890512610403,2.4815228116154207,2.140020425917251,2
55,eunnho,203,378,1.629852926,-6.481254116,-6.389376043,-14.89535338,-48.96386056,-24.23170118,1,1,9.245928925501214,79.84696748673376,134.50605490733454,133.71308464552604,1.3935924803763655,2.347573522001264,2.3337335800623045,4
56,eunnho,204,563,0.521487049,-5.423315673,-8.98858122,33.49794903,15.82441791,-7.911487517,2,1,10.510894061868328,87.15616212225757,121.062374696574,148.77830982451653,1.5211619924353632,2.1129370387382878,2.5966713619900403,7
57,eunnho,192,199,4.227561874,-7.41244834,-4.257489102,-35.92198317,-67.35622469,-13.34027299,0,1,9.53639781287022,63.68486128746982,141.01217680639496,116.5159070111075,1.1115105131422234,2.4611267706759747,2.033586208291371,1
58,eunnho,104,197,3.041384589,-8.125472106,-4.871002693,24.68282322,-57.6152138,-48.36290636,0,0,9.949873587076572,72.20148205643027,144.74991884529544,119.311286555312,1.2601535867043143,2.526362675844994,2.082374785180638,0
59,eunnho,222,413,2.026392576,-6.412569872,-7.038653606,0.738958647,-28.47061903,-8.043348587,1,1,9.734986585538104,77.985708821178,131.20185243453597,136.30492532370906,1.3611073884311418,2.2899043096983904,2.3789697335837205,4
60,eunnho,328,374,0.623240547,-6.455964777,-8.949525221,14.08108043,-6.69888604,-8.155118657,1,2,11.052687983590443,86.76748283336198,125.74000759876938,144.06807755766746,1.5143782591098252,2.194577134081215,2.514462300399848,5
61,eunnho,103,563,2.490867698,-5.884498768,-8.725817588,-1.0573453,-13.75717493,-12.86886358,2,0,10.81534281558303,76.68475227955173,122.96236607641818,143.78444176941406,1.3384014133544049,2.1460981440760785,2.5095119220183366,6
62,eunnho,117,392,2.579602943,-6.571335954,-6.314257966,-6.011823651,-40.28415861,-11.36365466,1,0,9.47136005149534,74.19535588405665,133.93256303239733,131.81046043088378,1.2949532498657368,2.337564200550174,2.300526523088626,3
63,eunnho,196,549,0.694767467,-5.286546903,-9.936236165,18.67892813,18.42660899,1.334576275,2,1,11.276483011891358,86.46765115429336,117.9571874842198,151.78100401067252,1.5091452091082944,2.058741297991882,2.649078261968954,7
64,eunnho,121,212,2.057816619,-8.011298615,-8.156894834,59.44082091,-53.13797016,-51.5485544,0,0,11.616817467321647,79.79671497589645,133.6007781552251,134.6007687760232,1.3927154086048603,2.331773462035194,2.3492265908571826,0
65,eunnho,231,193,2.767847049,-8.415769058,-4.812195407,-20.7909524,-69.4170157,-18.3422442,0,1,10.081833700245214,74.06551264209507,146.58938586064787,118.510089466985,1.2926870577820435,2.558467431744727,2.06839125803194,1
66,eunnho,298,563,-0.522983489,-4.367323396,-10.08961471,30.60347878,31.98802985,4.678891744,2,2,11.006695706308228,92.72343617656178,113.37752596705955,156.44540677131167,1.6183292550438253,1.9788111258905572,2.73048744778122,8
67,eunnho,328,210,3.208380154,-7.300818687,-5.985653788,-18.58428391,-41.87354022,-18.91575641,0,2,9.971143765026568,71.23021024232187,137.0707010070924,126.8912154881854,1.2432016956163046,2.3923350405904698,2.214669502126459,2
68,eunnho,221,375,3.125032009,-6.345083897,-7.269843119,-8.30463662,-38.10157849,-17.27233264,1,1,10.142806992746875,72.0550381034404,128.72438464414935,135.78669045826314,1.2575976575550054,2.246664339644036,2.36992482888306,4
